Order,Family,Genus,Species,Outcome_Binary,Outcome_Count,binom,AdultMass_g,SexMat_d,Gest_d,IBI_d,LitterSize,Litters_Yr,BirthWt_g,Wean_d,WeanWt_g,MaxLong_m
Chiroptera,Vespertilionidae,Myotis,oreias,0,0,Myotis oreias,8.06184872,369.246882,63.60390671,185.5797412,0.999967871,1.89538747,2.064979073,44.89186866,6.384907266,223.9600056
Chiroptera,Vespertilionidae,Myotis,oxygnathus,0,0,Myotis oxygnathus,21.23,409.7433869,78.58811816,185.2940044,1.014656885,1.873263485,3.745701643,48.504435,12.57564779,209.294068
Chiroptera,Vespertilionidae,Myotis,oxyotus,0,0,Myotis oxyotus,5.65,368.3670399,65.39092017,182.3660241,0.98,1.875676904,1.603020481,46.20572108,4.680966295,196.0325112
Chiroptera,Vespertilionidae,Myotis,ozensis,0,0,Myotis ozensis,8.122091997,377.5195392,69.16018775,184.9780978,1.005393299,1.906324283,2.129203413,44.71699163,6.436100992,226.7634105
Chiroptera,Vespertilionidae,Myotis,peninsularis,0,0,Myotis peninsularis,8.341563068,382.6401522,70.24786528,183.9902282,0.991860604,1.880079353,2.274974727,49.93628306,6.767624943,203.9744033
Chiroptera,Vespertilionidae,Myotis,pequinius,0,0,Myotis pequinius,8.426158722,378.4653431,70.10533935,183.9902282,0.990658025,1.85638096,2.242388096,47.49832765,6.632916942,213.4539588
Chiroptera,Vespertilionidae,Myotis,planiceps,0,0,Myotis planiceps,8.331414422,382.5369328,71.13164335,186.2153565,1.001623922,1.867092697,2.38636789,46.86562097,6.587103125,216.11287
Chiroptera,Vespertilionidae,Myotis,pruinosus,0,0,Myotis pruinosus,8.149533255,381.801789,68.72869029,183.0248101,1.00528713,1.906324283,2.188404323,46.4125546,6.572390848,213.2111155
Chiroptera,Vespertilionidae,Myotis,punicus,0,0,Myotis punicus,8.158682969,378.9607917,69.35417853,183.0610952,0.991359267,1.906324283,2.179522227,48.97888007,6.601035798,193.954742
Chiroptera,Vespertilionidae,Myotis,ricketti,0,0,Myotis ricketti,4.608387297,362.00404,70.16693211,183.2784229,0.980993436,1.825645551,1.655257161,49.4178516,4.881512878,190.2131596
Chiroptera,Vespertilionidae,Myotis,ridleyi,0,0,Myotis ridleyi,4.06,357.4911553,69.88360676,181.5078029,0.980892846,1.815352226,1.590493773,50.27938055,4.7559858,189.9273117
Chiroptera,Vespertilionidae,Myotis,riparius,0,0,Myotis riparius,4.57,363.0515931,67.84801243,183.2784229,0.98,1.823496516,1.620621823,49.32304125,4.886200399,189.9164915
Chiroptera,Vespertilionidae,Myotis,rosseti,0,0,Myotis rosseti,3.29,335.0204011,67.03795867,179.9636482,0.986017066,1.82369855,1.496670285,50.70279787,4.500087675,176.9853765
Chiroptera,Vespertilionidae,Myotis,ruber,0,0,Myotis ruber,4.99,358.1086295,67.90543342,183.2784229,0.984637997,1.818258182,1.624311135,47.29433788,4.879325111,190.4304644
Chiroptera,Vespertilionidae,Myotis,schaubi,0,0,Myotis schaubi,4.574067106,359.4481442,67.67140044,183.2784229,0.981093035,1.798391901,1.63659543,47.55909465,4.850138469,187.4503771
Chiroptera,Vespertilionidae,Myotis,scotti,0,0,Myotis scotti,4.304368362,356.3828422,67.81768857,181.5078029,0.98324451,1.797553685,1.648343579,48.60914478,4.784060714,192.3479329
Chiroptera,Vespertilionidae,Myotis,septentrionalis,0,0,Myotis septentrionalis,4.580055299,362.6755054,67.19694079,183.2784229,0.983741742,1.818258182,1.659826212,47.84493339,4.824369747,189.0444209
Chiroptera,Vespertilionidae,Myotis,sicarius,0,0,Myotis sicarius,5.737250982,329.1611303,62.06145778,173.9511123,0.988209065,1.870288672,1.685315825,43.08840114,4.755366198,193.3568616
Chiroptera,Vespertilionidae,Myotis,siligorensis,0,0,Myotis siligorensis,2.93,329.900499,67.69481769,179.2694875,0.98,1.819407591,1.504379935,48.51439767,4.395390772,180.3382315
Chiroptera,Vespertilionidae,Myotis,simus,0,0,Myotis simus,4.487101853,360.5439037,67.90140107,183.2784229,0.98,1.802553002,1.64408961,47.89877019,4.723586307,193.6084096
Chiroptera,Vespertilionidae,Myotis,sodalis,0,0,Myotis sodalis,7.15,356.56,69.63264377,365,0.99,1,4.53,46.07,8.191687279,240
Chiroptera,Vespertilionidae,Myotis,stalkeri,0,0,Myotis stalkeri,7.733092452,344.3946027,64.41228658,170.5374127,1.015673532,1.916609546,1.720129011,40.40898256,5.497016285,179.6949981
Chiroptera,Vespertilionidae,Myotis,thysanodes,0,0,Myotis thysanodes,8.49,322.9707176,53.55,365,0.99,1,2.53,22.69,6.32,219.6
Chiroptera,Vespertilionidae,Myotis,tricolor,0,0,Myotis tricolor,13.67,157.84,77.43,365,0.99,1,1.86094854,41.88,6.821464567,108.0208662
Chiroptera,Vespertilionidae,Myotis,velifer,0,0,Myotis velifer,9.82,420.91,63.77,365,0.99,1,3.09,43,8.59,135.96
Chiroptera,Vespertilionidae,Myotis,vivesi,0,0,Myotis vivesi,25.63,260.226627,69.55674151,167.101295,0.99,1.833500549,2.82,40.40626503,10.55217304,120
Chiroptera,Vespertilionidae,Myotis,volans,0,0,Myotis volans,8.71,243.59,59.38775649,365,0.99,1,2.01,35.37670063,6.294100814,51
Chiroptera,Vespertilionidae,Myotis,welwitschii,0,0,Myotis welwitschii,15.88,205.8858798,71.31493167,169.9641933,1.076201658,1.867410707,1.6561009,38.48522113,6.826360019,96.35392063
Chiroptera,Vespertilionidae,Myotis,yanbarensis,0,0,Myotis yanbarensis,5.678605582,182.2386693,67.96088778,176.7121354,1.055914518,1.85037795,1.008883006,42.94747603,4.056397469,95.88773803
Chiroptera,Vespertilionidae,Myotis,yesoensis,0,0,Myotis yesoensis,5.714878411,179.7895998,67.7780605,175.8899954,1.0603518,1.851572542,1.023809994,41.71367802,4.141562328,96.68298124
Chiroptera,Vespertilionidae,Myotis,yumanensis,0,0,Myotis yumanensis,5.15,179.8705078,66.86723103,365,0.99,1,0.79,43.14076362,4.131314683,105.96
Rodentia,Muridae,Myotomys,sloggetti,0,0,Myotomys sloggetti,106.25,96.01,38,49,1.44,4,11.4,16,27.5,47.67450898
Rodentia,Muridae,Myotomys,unisulcatus,0,0,Myotomys unisulcatus,102.5,47.39,36.57,40.04178706,1.42,3.848419625,12.3,13.92,16.88,46.24640957
Dasyuromorphia,Myrmecobiidae,Myrmecobius,fasciatus,0,0,Myrmecobius fasciatus,511.44,413.3984352,14,365,3.68,1,0.030402102,269.23,132.4151785,72
Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,0,0,Myrmecophaga tridactyla,29531.83,1227.12,182.74,365,1,1,1500,79.96,3499.99,312
Rodentia,Capromyidae,Mysateles,garridoi,0,0,Mysateles garridoi,969.577496,265.8918156,97.08334552,120.5710478,1.618842074,2.111208274,67.43967233,13.89335986,220.4572489,115.3397667
Rodentia,Capromyidae,Mysateles,meridionalis,0,0,Mysateles meridionalis,951.3411925,219.3216554,90.52818975,108.2933184,1.749629977,2.431519283,65.08707885,17.36373166,213.9797351,116.9815614
Rodentia,Capromyidae,Mysateles,prehensilis,0,0,Mysateles prehensilis,908.9540629,177.5521724,82.88661731,93.84144125,2,2.502346551,52.16567729,20.00212202,191.2872894,100.8568701
Chiroptera,Mystacinidae,Mystacina,robusta,0,0,Mystacina robusta,27.41,303.5344872,89.80251319,165.5474715,1.009684425,2,4.742242395,51.16476642,14.37776164,99.26566849
Chiroptera,Mystacinidae,Mystacina,tuberculata,0,0,Mystacina tuberculata,13.14,356.4638422,97.25264089,365,0.99,1,3.2,54.02470597,9.102985453,91.2
Rodentia,Nesomyidae,Mystromys,albicaudatus,0,0,Mystromys albicaudatus,86.85,124.72,37,36,3,2.489260991,6.5,32,40,72
Chiroptera,Myzopodidae,Myzopoda,aurita,0,0,Myzopoda aurita,9.1,341.3149301,111.1870187,185.0768852,1.001484702,1.846312818,1.278785145,54.87207684,6.102875509,94.69231209
Artiodactyla,Bovidae,Naemorhedus,baileyi,0,0,Naemorhedus baileyi,28863.45,619.6175912,212.91,311.6001655,1.5,1.136941276,2588.369259,79.25080217,12576.76167,219
Artiodactyla,Bovidae,Naemorhedus,caudatus,0,0,Naemorhedus caudatus,26999.99,416.1915311,190.4561706,225.25862,1.112963635,1.488190571,2114.271249,80.14714183,7129.801694,108.96
Artiodactyla,Bovidae,Naemorhedus,goral,0,0,Naemorhedus goral,28796.51,1016.66,212.91,365,1,1,2000,59.27,11258.49017,211.2
Artiodactyla,Bovidae,Naemorhedus,griseus,0,0,Naemorhedus griseus,43405.23719,632.0054118,198.5417157,288.0673278,1.093047982,1.166986171,3142.510597,79.3055121,13820.78116,207.96
Carnivora,Nandiniidae,Nandinia,binotata,0,0,Nandinia binotata,2167.2,1015,65.35,182.5,1.84,2,56,63.81,774.5626027,222
Artiodactyla,Bovidae,Nanger,dama,0,0,Nanger dama,71424.81,109.36,194.93,182.5,1,1.90391521,3612.645354,65.0253405,8478.624118,207.96
Artiodactyla,Bovidae,Nanger,granti,0,0,Nanger granti,55464.46,249.81,191.21,211.4050352,1,1.73081124,5215.17,69.04559305,7635.85878,152.04
Artiodactyla,Bovidae,Nanger,soemmerringii,0,0,Nanger soemmerringii,41582.93,413.84,192.53,217.9228673,1,1.537991469,3198.367309,78.3308877,9148.781454,186
Rodentia,Sciuridae,Nannosciurus,melanotis,0,0,Nannosciurus melanotis,136.0478209,272.1523865,46.98122498,118.8955708,2.093413588,1.929735571,7.997898367,46.73452063,53.12832497,76.42380496
Chiroptera,Pteropodidae,Nanonycteris,veldkampii,0,0,Nanonycteris veldkampii,21.89,258.1607361,124.1107829,184.3934355,0.98,1.935612523,5.155641387,61.79965266,15.18148866,111.8651724
Rodentia,Dipodidae,Napaeozapus,insignis,0,0,Napaeozapus insignis,22.25,420.91,22.73,235.1933809,4.5,1.25,0.93,34.99,8.9,48
Primates,Cercopithecidae,Nasalis,larvatus,0,0,Nasalis larvatus,12265.65,1894.11,165.04,547.5,1.02,0.7,450,211.75,2000,252
Carnivora,Procyonidae,Nasua,narica,0,0,Nasua narica,4578.43,1009.04,76.82,365,4,1,140,132.63,1048.112689,212
Carnivora,Procyonidae,Nasuella,olivacea,0,0,Nasuella olivacea,1339.99,369.2701463,60.54218667,232.9540502,3.001994267,1.661907896,35.81409759,56.16989921,296.5974037,135.8001261
Chiroptera,Natalidae,Natalus,jamaicensis,0,0,Natalus jamaicensis,4.514606735,335.725835,142.3236682,188.0557847,1.002143931,1.852417787,1.304192301,59.29352216,4.74286027,93.10407409
Chiroptera,Natalidae,Natalus,major,0,0,Natalus major,4.519286219,335.725835,142.3236682,188.0557847,1.002143931,1.852417787,1.304192301,59.29352216,4.74286027,93.10407409
Chiroptera,Natalidae,Natalus,primus,0,0,Natalus primus,4.519286219,335.725835,142.3236682,188.0557847,1.002143931,1.852417787,1.304192301,59.29352216,4.74286027,93.10407409
Chiroptera,Natalidae,Natalus,stramineus,0,0,Natalus stramineus,5.68,318.6788471,244.85,365,0.99,1,1.83,50.53,4.14,57.96
Chiroptera,Natalidae,Natalus,tumidirostris,0,0,Natalus tumidirostris,6.3,308.0890266,139.393555,188.6615888,1.004258911,1.833972535,1.383593131,58.37792296,5.196890957,94.99497443
Rodentia,Cricetidae,Neacomys,dubosti,0,0,Neacomys dubosti,29.61466456,47.0176396,20.76442347,21.80537294,4.635300189,3.061624681,2.285058273,20.55344305,12.92251307,33.72543893
Rodentia,Cricetidae,Neacomys,guianae,0,0,Neacomys guianae,15.87,44.20239827,20.02861637,22.49007047,4.283451993,3.879283399,1.739369021,20.26265637,9.761763182,34.24652697
Rodentia,Cricetidae,Neacomys,minutus,0,0,Neacomys minutus,19.77690747,37.70749959,20.63532521,22.35036597,4.245962206,4.496123023,1.915817156,19.85119966,11.22657442,36.66627595
Rodentia,Cricetidae,Neacomys,musseri,0,0,Neacomys musseri,19.81253963,37.70749959,20.63532521,22.46409901,4.265443985,4.564363703,1.915817156,19.85119966,11.22657442,36.80022107
Rodentia,Cricetidae,Neacomys,paracou,0,0,Neacomys paracou,19.20539234,41.60598508,20.19143515,22.29610431,4.435040665,4.269157883,1.814992778,20.18502018,10.64428805,37.68102766
Rodentia,Cricetidae,Neacomys,pictus,0,0,Neacomys pictus,30.29368608,46.95229304,20.8137741,21.77950897,4.561743595,3.077967057,2.286935412,20.41865381,12.90931467,35.39578075
Rodentia,Cricetidae,Neacomys,spinosus,0,0,Neacomys spinosus,19,42.04984157,20.19160474,22.41690727,4.387638578,4.433273918,1.824584648,20.05354649,10.58554681,38.65901087
Rodentia,Cricetidae,Neacomys,tenuipes,0,0,Neacomys tenuipes,19,31.19,21.04136049,23.9908328,3.94,6.1,1.862408173,20.04344374,11.13473458,37.15625168
Afrosoricida,Chrysochloridae,Neamblysomus,gunningi,0,0,Neamblysomus gunningi,58.12959446,236.9003598,52.29135812,147.8020104,1.904006542,1.827995204,5.493969171,37.47259688,35.73960393,39.88961725
Afrosoricida,Chrysochloridae,Neamblysomus,julianae,0,0,Neamblysomus julianae,21.99,310.9063905,47.03530422,169.3927316,0.96,1.859442034,3.262242541,49.14258383,18.32696795,40.26974515
Rodentia,Cricetidae,Necromys,amoenus,0,0,Necromys amoenus,27.09,40.16956521,21.32917048,20.64438262,4.636727323,3.040998364,2.364003739,19.78907387,12.30704677,32.87996655
Rodentia,Cricetidae,Necromys,benefactus,0,0,Necromys benefactus,30.7128019,52.82919351,21.2230897,21.72382537,4.696741206,2.985850643,2.370197296,21.10603463,12.39694908,32.4948796
Rodentia,Cricetidae,Necromys,lactens,0,0,Necromys lactens,32.9,44.30410813,21.48926437,21.09383001,4.773300981,3.149338709,2.392004983,20.39812079,12.54077375,34.76775453
Rodentia,Cricetidae,Necromys,lenguarum,0,0,Necromys lenguarum,33.09996702,43.77841956,21.38861413,21.21214597,4.850167933,3.185530486,2.326841849,20.20686757,12.54582077,35.42167407
Rodentia,Cricetidae,Necromys,obscurus,0,0,Necromys obscurus,40.69,47.30751999,21.20028018,20.84187437,4.86,3.047625069,2.546537242,20.42831574,13.62649878,34.77103898
Rodentia,Cricetidae,Necromys,punctulatus,0,0,Necromys punctulatus,37.3,56.13647583,20.8020052,21.7016997,4.79900038,3.01849916,2.307388983,21.52044578,12.76424304,35.54052593
Rodentia,Cricetidae,Necromys,temchuki,0,0,Necromys temchuki,47.2,44.11257768,21.43841635,20.52193592,4.632202175,3.305114727,3.350876601,18.55539745,18.81619005,34.24603758
Rodentia,Cricetidae,Necromys,urichi,0,0,Necromys urichi,44.84,84.23,20.83857296,22.0147054,5.18,3.6,3.207225829,22.37766296,17.35211716,32.23857466
Soricomorpha,Soricidae,Nectogale,elegans,0,0,Nectogale elegans,38.82,128.5850244,29.81282226,69.63387103,2.588433225,2.323989063,1.446996711,28.16803387,16.20517726,33.75656261
Rodentia,Cricetidae,Nectomys,apicalis,0,0,Nectomys apicalis,84.7188441,61.95040671,20.74470461,25.70158807,3.987015704,2.940830302,4.172280738,22.65114428,25.43505792,37.55641336
Rodentia,Cricetidae,Nectomys,magdalenae,0,0,Nectomys magdalenae,87.64531236,63.84476929,20.67112604,25.15381338,4.158899238,2.889999922,4.195409871,23.0442686,25.88203104,40.42364829
Rodentia,Cricetidae,Nectomys,palmipes,0,0,Nectomys palmipes,84.46510509,60.84915641,19.35960696,24.46269245,4.028734739,2.883661665,3.949704155,21.94828399,24.64774476,40.97862547
Rodentia,Cricetidae,Nectomys,rattus,0,0,Nectomys rattus,248.8,96.30678015,25.46690027,35.15412668,3.570446326,2.993838004,6.451491153,27.84393441,38.72865437,41.09094227
Rodentia,Cricetidae,Nelsonia,goldmani,0,0,Nelsonia goldmani,23.84880392,58.55887133,24.30338817,27.37548174,3.825717203,2.627947004,2.281286478,21.25700333,12.6050874,39.73888893
Rodentia,Cricetidae,Nelsonia,neotomodon,0,0,Nelsonia neotomodon,80,70.42021018,25.15515806,30.22359724,3.504836297,2.739324658,4.172269771,23.20053076,28.29580751,47.15979351
Rodentia,Cricetidae,Neodon,forresti,0,0,Neodon forresti,66.87890862,47.16649917,19.97339474,22.34385983,4.899658047,3.146946717,3.538915323,19.70400821,21.88637639,32.39963805
Rodentia,Cricetidae,Neodon,irene,0,0,Neodon irene,66.94763316,47.68088831,19.97339474,22.3324539,4.964560925,3.127929639,3.544784991,19.63341001,22.11031828,32.41810829
Rodentia,Cricetidae,Neodon,juldaschi,0,0,Neodon juldaschi,68.60984725,61.43973981,22.72310368,26.6,3.52,3.056849601,3.661043516,19.5770647,23.44061668,34.76864478
Rodentia,Cricetidae,Neodon,sikimensis,0,0,Neodon sikimensis,74.6435383,72.89307254,23.56653758,26.0741943,2.25,3.315086194,4.067780335,21.17584633,24.57427988,39.54108101
Carnivora,Felidae,Neofelis,nebulosa,0,0,Neofelis nebulosa,14945.05,753.48,93.44,208.2996767,2.25,1.910758926,166.49,111.67,919.81,204
Rodentia,Cricetidae,Neofiber,alleni,0,0,Neofiber alleni,265.38,95.8,28.26,40.53906164,2.33,4.5,9.33,20.92,56.59689683,54.59792287
Erinaceomorpha,Erinaceidae,Neohylomys,hainanensis,0,0,Neohylomys hainanensis,52.21,197.2807041,42.45340032,128.4128344,2.374614286,1.953327869,6.933833452,41.83131706,39.85858234,63.0648035
Soricomorpha,Soricidae,Neomys,anomalus,0,0,Neomys anomalus,13.19,106.45,26,61.7295624,7.1,2.269860396,0.58,27.84,7.841271852,24
Soricomorpha,Soricidae,Neomys,fodiens,0,0,Neomys fodiens,15.26,320.22,21.38,59,6.39,2,0.71,35.34,10,36
Soricomorpha,Soricidae,Neomys,teres,0,0,Neomys teres,12.55536048,188.7219246,23.75880289,79.42316542,4.924360383,2.113592081,0.716970979,30.02937914,7.95145258,25.84898813
Chiroptera,Phyllostomidae,Neonycteris,pusilla,0,0,Neonycteris pusilla,17.79763049,244.7474668,117.5587091,166.7160512,0.98593537,1.982813347,3.290657939,44.36879087,10.67159264,104.2073192
Dasyuromorphia,Dasyuridae,Neophascogale,lorentzi,0,0,Neophascogale lorentzi,212,362.3492302,29.54666982,195.5172767,4.625096125,1.642600377,0.04186195,117.5163358,47.84143559,64.08877668
Carnivora,Otariidae,Neophoca,cinerea,0,0,Neophoca cinerea,189274.99,1587.55,265.94,539.89,1.35,0.69,7147.62,542.19,59724,192
Cetacea,Phocoenidae,Neophocaena,phocaenoides,0,0,Neophocaena phocaenoides,32500,1825,319.01,730,0.97,0.5,6657.53,319.37,24500,276
Chiroptera,Pteropodidae,Neopteryx,frosti,0,0,Neopteryx frosti,29.38093092,261.3958026,124.715509,186.4492281,0.98,1.952390048,5.424186402,62.08823572,18.18849433,109.2282665
Chiroptera,Vespertilionidae,Neoromicia,brunneus,0,0,Neoromicia brunneus,6.25975296,162.6462279,73.1401655,170.9401794,1.978553514,1.648751801,1.413947699,36.76445604,4.499013202,82.9763679
Chiroptera,Vespertilionidae,Neoromicia,capensis,0,0,Neoromicia capensis,5.96,189.9667545,72.21426681,182.2678336,1.96,1.665682634,2,35.38602291,5.12458028,84.25080751
Chiroptera,Vespertilionidae,Neoromicia,flavescens,0,0,Neoromicia flavescens,10.5,207.5503615,63.47141347,171.2677556,1.841915304,1.696680652,1.629557913,36.44871095,5.834666379,82.9268115
Chiroptera,Vespertilionidae,Neoromicia,guineensis,0,0,Neoromicia guineensis,6.271887229,160.508119,76.26859112,170.9801392,2.00695646,1.643811238,1.386243485,36.64926247,4.499013202,84.1690273
Chiroptera,Vespertilionidae,Neoromicia,helios,0,0,Neoromicia helios,3.56,160.2282959,73.2877588,178.9914047,1.933879447,1.710241523,1.130441909,41.76540896,3.831844819,82.16185727
Chiroptera,Vespertilionidae,Neoromicia,melckorum,0,0,Neoromicia melckorum,4.451159659,165.1036666,75.29960495,179.1472532,1.98,1.696198872,1.268011056,40.45673145,4.140923895,80.38293999
Chiroptera,Vespertilionidae,Neoromicia,nanus,0,0,Neoromicia nanus,3.88,161.6025495,75.56,195.0966299,1.86,1.5,1.128862065,42.97719466,4.070219038,84.16247687
Chiroptera,Vespertilionidae,Neoromicia,rendalli,0,0,Neoromicia rendalli,6.42,161.5261678,76.87192144,171.7490403,1.98217745,1.639089083,1.408704624,36.59801689,4.499203,84.15601892
Chiroptera,Vespertilionidae,Neoromicia,somalicus,0,0,Neoromicia somalicus,3.53,160.5606101,71.62520738,173.976716,2,1.722840348,1.110774144,39.45968807,3.802805858,75.40592088
Chiroptera,Vespertilionidae,Neoromicia,tenuipinnis,0,0,Neoromicia tenuipinnis,5.35,164.0132032,77.64287392,175.5860242,1.94245832,1.65940995,1.335946274,39.56879766,4.13182442,83.70323389
Chiroptera,Vespertilionidae,Neoromicia,zuluensis,0,0,Neoromicia zuluensis,4.14,166.0402317,75.01669167,177.6647202,1.940270058,1.68471065,1.207318739,40.00030718,3.990028535,79.88159938
Erinaceomorpha,Erinaceidae,Neotetracus,sinensis,0,0,Neotetracus sinensis,394.2483546,211.5919194,40.16029974,133.40253,4.28,2,11.38931227,42.77336084,112.8445705,85.80517047
Rodentia,Cricetidae,Neotoma,angustapalata,0,0,Neotoma angustapalata,198,90.60781354,34.86745444,43.14943654,1.985065635,2.702671356,10.57655201,26.97613268,39.60603259,55.30124526
Rodentia,Cricetidae,Neotoma,anthonyi,0,0,Neotoma anthonyi,195.4,93.87069149,34.81652014,43.5749831,1.88799846,2.79491392,10.65861145,24.95442095,42.51833227,54.38620941
Rodentia,Cricetidae,Neotoma,bryanti,0,0,Neotoma bryanti,182,94.33472831,34.83692961,44.02407618,1.906620711,2.883418937,10.57746098,25.34827507,40.32970553,54.81496982
Rodentia,Cricetidae,Neotoma,bunkeri,0,0,Neotoma bunkeri,375,148.0029956,36.18677911,64.37313868,1.797241928,2.195647677,12.95937108,26.79049863,59.91530106,41.09212359
Rodentia,Cricetidae,Neotoma,chrysomelas,0,0,Neotoma chrysomelas,222.033467,122.9811832,35.89288827,46.67031187,0.97,2.513596451,12.45616218,25.50453329,43.81540811,44.0004971
Rodentia,Cricetidae,Neotoma,devia,0,0,Neotoma devia,200,76.05,36.48,41.57055112,2.1,3.048259699,10,21.28,36.5708929,52.80999448
Rodentia,Cricetidae,Neotoma,floridana,0,0,Neotoma floridana,249.16,175.38,34.84,83,3.11,2.5,14.04,37.31,45.9,36
Rodentia,Cricetidae,Neotoma,goldmani,0,0,Neotoma goldmani,198,101.2610494,34.86903387,47.06558285,1.29,2.971628572,11.45463904,25.28674983,40.82187844,54.07343484
Rodentia,Cricetidae,Neotoma,lepida,0,0,Neotoma lepida,143.88,94.59,32.99,60,2.7,3.5,9.36,33.24,34.94,126
Rodentia,Cricetidae,Neotoma,leucodon,0,0,Neotoma leucodon,247.540329,120.7994282,35.25764341,45.59993565,1.802443499,2.351259339,12.41471578,25.58861828,43.60691635,45.19736489
